COB_DATE,POSITION_ID,CUSIP,EMPLOYEE_ID,FUND_ID,QUANTITY,NOTIONAL_USD,SCHEDULE,MATURITY_DATE
20180106,20180106C497714900T3A002,C497714900,T3,A002,11000,,,
20180106,20180106C246045880T1A009,C246045880,T1,A009,50000,,,
20180106,20180106C298891492T1A011,C298891492,T1,A011,33000,,,
20180106,20180106C654238957T5A011,C654238957,T5,A011,12000,,,
20180106,20180106C541596602T2A005,C541596602,T2,A005,98000,,,
20180106,20180106C146500095T3A010,C146500095,T3,A010,87000,,,
20180106,20180106C704813496T1A010,C704813496,T1,A010,49000,,,
20180106,20180106C175210911T5A015,C175210911,T5,A015,43000,,,
20180106,20180106C182368642T3A003,C182368642,T3,A003,57000,,,
20180106,20180106C182368642T2A011,C182368642,T2,A011,60000,,,
20180106,20180106C704813496T1A000,C704813496,T1,A000,97000,,,
20180106,20180106C457877394T5A006,C457877394,T5,A006,19000,,,
20180106,20180106C710231249T4A004,C710231249,T4,A004,29000,,,
20180106,20180106BONDT1A007,,T1,A007,,220000,,
20180106,20180106C956282871T1A001,C956282871,T1,A001,7000,,,
20180106,20180106C653124476T2A006,C653124476,T2,A006,63000,,,
20180106,20180106BONDT4A005,,T4,A005,,80000,,
20180106,20180106C956810865T3A004,C956810865,T3,A004,3000,,,
20180106,20180106C531620366T4A004,C531620366,T4,A004,3000,,,
20180106,20180106C432342063T2A004,C432342063,T2,A004,18000,,,
20180106,20180106C746067626T5A009,C746067626,T5,A009,39000,,,
20180106,20180106C581066816T2A003,C581066816,T2,A003,39000,,,
20180106,20180106C246045880T4A005,C246045880,T4,A005,33000,,,
20180106,20180106C149922671T2A012,C149922671,T2,A012,63000,,,
20180106,20180106C146500095T4A013,C146500095,T4,A013,26000,,,
20180106,20180106C575312666T5A001,C575312666,T5,A001,12000,,,
20180106,20180106C581066816T5A002,C581066816,T5,A002,62000,,,
20180106,20180106C853829400T2A003,C853829400,T2,A003,48000,,,
20180106,20180106C175210911T4A002,C175210911,T4,A002,41000,,,
20180106,20180106C402902400T2A011,C402902400,T2,A011,73000,,,
20180106,20180106C182368642T4A015,C182368642,T4,A015,99000,,,
20180106,20180106C735399065T5A014,C735399065,T5,A014,99000,,,
20180106,20180106BONDT3A015,,T3,A015,,10000,SEMI-ANNUAL,
20180106,20180106C428352047T3A006,C428352047,T3,A006,87000,,,
20180106,20180106C242694825T5A015,C242694825,T5,A015,26000,,,
20180106,20180106C811250293T5A002,C811250293,T5,A002,41000,,,
20180106,20180106C811250293T5A008,C811250293,T5,A008,59000,,,
20180106,20180106C575310731T4A014,C575310731,T4,A014,47000,,,
20180106,20180106BONDT4A013,,T4,A013,,20000,SEMI-ANNUAL,
20180106,20180106C146500095T4A008,C146500095,T4,A008,7000,,,
20180106,20180106C168746412T5A002,C168746412,T5,A002,37000,,,
20180106,20180106C288998471T4A003,C288998471,T4,A003,65000,,,
20180106,20180106C531620366T5A012,C531620366,T5,A012,85000,,,
20180106,20180106C351197651T1A008,C351197651,T1,A008,56000,,,
20180106,20180106C772969772T4A003,C772969772,T4,A003,67000,,,
20180106,20180106C898246678T1A005,C898246678,T1,A005,81000,,,
20180106,20180106C285291663T3A004,C285291663,T3,A004,11000,,,
20180106,20180106C710231249T1A006,C710231249,T1,A006,9000,,,
20180106,20180106C627157732T2A013,C627157732,T2,A013,67000,,,
20180106,20180106C335954952T4A013,C335954952,T4,A013,78000,,,
20180106,20180106C833889773T5A015,C833889773,T5,A015,28000,,,
20180106,20180106C735399065T4A014,C735399065,T4,A014,8000,,,
20180106,20180106C192395511T3A002,C192395511,T3,A002,16000,,,
20180106,20180106C856299965T5A010,C856299965,T5,A010,88000,,,
20180106,20180106C298891492T1A012,C298891492,T1,A012,43000,,,
20180106,20180106BONDT1A001,,T1,A001,,20000,SEMI-ANNUAL,
20180106,20180106C654238957T1A008,C654238957,T1,A008,1000,,,
20180106,20180106C627157732T5A011,C627157732,T5,A011,18000,,,
20180106,20180106C877349282T4A011,C877349282,T4,A011,53000,,,
20180106,20180106C772969772T4A001,C772969772,T4,A001,48000,,,
20180106,20180106C149922671T1A007,C149922671,T1,A007,19000,,,
20180106,20180106BONDT5A002,,T5,A002,,40000,ANNUAL,
20180106,20180106C627157732T4A004,C627157732,T4,A004,79000,,,
20180106,20180106C246045880T3A007,C246045880,T3,A007,26000,,,
20180106,20180106C898246678T1A001,C898246678,T1,A001,56000,,,
20180106,20180106C898246678T1A001,C898246678,T1,A001,54000,,,
20180106,20180106C746067626T5A007,C746067626,T5,A007,4000,,,
20180106,20180106C715608976T5A007,C715608976,T5,A007,56000,,,
20180106,20180106C457877394T5A004,C457877394,T5,A004,33000,,,
20180106,20180106BONDT5A010,,T5,A010,,50000,ANNUAL,
20180106,20180106C242694825T5A015,C242694825,T5,A015,25000,,,
20180106,20180106BONDT4A009,,T4,A009,,10000,ANNUAL,20300503
20180106,20180106C575312666T4A009,C575312666,T4,A009,60000,,,
20180106,20180106C557551824T5A000,C557551824,T5,A000,23000,,,
20180106,20180106C207240619T5A014,C207240619,T5,A014,2000,,,
20180106,20180106C386947041T2A013,C386947041,T2,A013,66000,,,
20180106,20180106C175210911T5A000,C175210911,T5,A000,39000,,,
20180106,20180106C877349282T3A003,C877349282,T3,A003,48000,,,
20180106,20180106BONDT4A009,,T4,A009,,770000,,
20180106,20180106BONDT2A003,,T2,A003,,30000,SEMI-ANNUAL,20270807
20180106,20180106C298891492T5A006,C298891492,T5,A006,13000,,,
20180106,20180106C853829400T5A003,C853829400,T5,A003,32000,,,
20180107,20180107C560457637T1A009,C560457637,T1,A009,87000,,,
20180107,20180107C900255546T4A008,C900255546,T4,A008,24000,,,
20180107,20180107C402902400T4A011,C402902400,T4,A011,96000,,,
20180107,20180107BONDT2A013,,T2,A013,,30000,ANNUAL,
20180107,20180107C747097309T4A011,C747097309,T4,A011,15000,,,
20180107,20180107C175210911T3A011,C175210911,T3,A011,28000,,,
20180107,20180107C348312558T3A009,C348312558,T3,A009,7000,,,
20180107,20180107C270807154T4A011,C270807154,T4,A011,24000,,,
20180107,20180107C491534729T1A013,C491534729,T1,A013,54000,,,
20180107,20180107BONDT4A008,,T4,A008,,70000,SEMI-ANNUAL,
20180107,20180107C877349282T4A005,C877349282,T4,A005,64000,,,
20180107,20180107C830334386T5A007,C830334386,T5,A007,4000,,,
20180107,20180107BONDT3A015,,T3,A015,,500000,,
20180107,20180107C497714900T2A008,C497714900,T2,A008,40000,,,
20180107,20180107C113609857T4A001,C113609857,T4,A001,62000,,,
20180107,20180107BONDT2A006,,T2,A006,,870000,,
20180107,20180107C404954805T2A015,C404954805,T2,A015,80000,,,
20180107,20180107C575310731T3A009,C575310731,T3,A009,64000,,,
20180107,20180107C772969772T3A002,C772969772,T3,A002,25000,,,
20180107,20180107C348312558T3A015,C348312558,T3,A015,17000,,,
20180107,20180107C588718138T4A001,C588718138,T4,A001,14000,,,
20180107,20180107C980362150T1A002,C980362150,T1,A002,90000,,,
20180107,20180107C898246678T2A015,C898246678,T2,A015,90000,,,
20180107,20180107C500289558T1A000,C500289558,T1,A000,2000,,,
20180107,20180107C113609857T4A007,C113609857,T4,A007,40000,,,
20180107,20180107C457877394T1A001,C457877394,T1,A001,34000,,,
20180107,20180107BONDT3A014,,T3,A014,,50000,SEMI-ANNUAL,20300504
20180107,20180107C615991809T5A013,C615991809,T5,A013,43000,,,
20180107,20180107C182368642T5A014,C182368642,T5,A014,16000,,,
20180107,20180107C667933999T1A005,C667933999,T1,A005,71000,,,
20180107,20180107BONDT4A012,,T4,A012,,40000,SEMI-ANNUAL,
20180107,20180107C528162455T2A004,C528162455,T2,A004,64000,,,
20180107,20180107C747097309T4A006,C747097309,T4,A006,55000,,,
20180107,20180107BONDT2A001,,T2,A001,,90000,SEMI-ANNUAL,
20180107,20180107C772969772T1A010,C772969772,T1,A010,60000,,,
20180107,20180107C581066816T5A013,C581066816,T5,A013,38000,,,
20180107,20180107C432342063T1A000,C432342063,T1,A000,37000,,,
20180107,20180107C956282871T1A013,C956282871,T1,A013,99000,,,
20180107,20180107C690248719T4A015,C690248719,T4,A015,62000,,,
20180107,20180107C667656750T2A013,C667656750,T2,A013,79000,,,
20180107,20180107C288998471T3A013,C288998471,T3,A013,64000,,,
20180107,20180107C774787649T2A003,C774787649,T2,A003,93000,,,
20180107,20180107C579623648T3A014,C579623648,T3,A014,,,,
20180107,20180107C262865085T4A007,C262865085,T4,A007,94000,,,
20180107,20180107C856299965T2A007,C856299965,T2,A007,88000,,,
20180107,20180107C560457637T5A002,C560457637,T5,A002,95000,,,
20180107,20180107C575312666T5A002,C575312666,T5,A002,79000,,,
20180107,20180107C458497274T2A014,C458497274,T2,A014,27000,,,
20180107,20180107C309653244T4A007,C309653244,T4,A007,62000,,,
20180107,20180107C298891492T4A015,C298891492,T4,A015,82000,,,
20180107,20180107C285291663T5A002,C285291663,T5,A002,74000,,,
20180107,20180107BONDT5A015,,T5,A015,,80000,SEMI-ANNUAL,20180107
20180107,20180107BONDT3A002,,T3,A002,,20000,,
20180107,20180107BONDT4A000,,T4,A000,,20000,ANNUAL,
20180107,20180107C715608976T3A013,C715608976,T3,A013,69000,,,
20180107,20180107C877349282T1A012,C877349282,T1,A012,65000,,,
20180107,20180107C639711407T4A003,C639711407,T4,A003,95000,,,
20180107,20180107BONDT2A014,,T2,A014,,60000,SEMI-ANNUAL,
20180107,20180107C575310731T1A005,C575310731,T1,A005,71000,,,
20180107,20180107C925055856T3A011,C925055856,T3,A011,30000,,,
20180107,20180107C966634544T2A011,C966634544,T2,A011,59000,,,
20180107,20180107C428352047T2A006,C428352047,T2,A006,66000,,,
20180107,20180107C956810865T4A008,C956810865,T4,A008,12000,,,
20180107,20180107BONDT5A013,,T5,A013,,50000,SEMI-ANNUAL,20270808
20180107,20180107C704813496T3A012,C704813496,T3,A012,14000,,,
20180107,20180107C335954952T3A003,C335954952,T3,A003,63000,,,
20180107,20180107C588718138T5A001,C588718138,T5,A001,50000,,,
20180107,20180107BONDT3A004,,T3,A004,,90000,ANNUAL,
20180107,20180107C557551824T1A009,C557551824,T1,A009,86000,,,
20180107,20180107BONDT5A009,,T5,A009,,20000,SEMI-ANNUAL,
20180107,20180107C966634544T1A011,C966634544,T1,A011,96000,,,
20180107,20180107C823054248T4A001,C823054248,T4,A001,60000,,,
20180107,20180107BONDT1A008,,T1,A008,,50000,ANNUAL,
20180107,20180107C207240619T2A013,C207240619,T2,A013,18000,,,
20180107,20180107C404954805T1A000,C404954805,T1,A000,99000,,,
20180107,20180107C793833300T3A014,C793833300,T3,A014,15000,,,
20180107,20180107C534956101T5A013,C534956101,T5,A013,4000,,,
20180107,20180107C457877394T2A004,C457877394,T2,A004,67000,,,
20180107,20180107BONDT4A014,,T4,A014,,70000,SEMI-ANNUAL,
20180107,20180107C531620366T3A007,C531620366,T3,A007,8000,,,
20180107,20180107C428352047T1A007,C428352047,T1,A007,36000,,,
20180107,20180107C288998471T3A015,C288998471,T3,A015,50000,,,
20180107,20180107C653124476T5A014,C653124476,T5,A014,64000,,,
20180107,20180107C925055856T1A008,C925055856,T1,A008,29000,,,
20180107,20180107C441864024T4A008,C441864024,T4,A008,48000,,,
20180107,20180107C956282871T1A001,C956282871,T1,A001,83000,,,
20180107,20180107C285291663T3A003,C285291663,T3,A003,1000,,,
20180107,20180107C653124476T3A003,C653124476,T3,A003,42000,,,
20180107,20180107C772969772T2A015,C772969772,T2,A015,24000,,,
20180107,20180107C639711407T2A015,C639711407,T2,A015,67000,,,
20180107,20180107C575312666T2A003,C575312666,T2,A003,56000,,,
20180107,20180107C531620366T3A015,C531620366,T3,A015,25000,,,
20180107,20180107C980362150T1A002,C980362150,T1,A002,30000,,,
20180107,20180107C491534729T4A009,C491534729,T4,A009,4000,,,
20180107,20180107BONDT4A010,,T4,A010,,90000,SEMI-ANNUAL,
20180107,20180107C653124476T4A006,C653124476,T4,A006,15000,,,
20180107,20180107BONDT3A007,,T3,A007,,70000,ANNUAL,
20180107,20180107C710231249T1A012,C710231249,T1,A012,31000,,,
20180107,20180107BONDT3A002,,T3,A002,,70000,SEMI-ANNUAL,20180107
20180107,20180107C306428091T5A003,C306428091,T5,A003,18000,,,
20180108,20180108BONDT2A015,,T2,A015,,0,SEMI-ANNUAL,
20180108,20180108C811250293T1A008,C811250293,T1,A008,66000,,,
20180108,20180108C497714900T2A006,C497714900,T2,A006,21000,,,
20180108,20180108C850326527T1A009,C850326527,T1,A009,97000,,,
20180108,20180108C842853862T1A014,C842853862,T1,A014,78000,,,
20180108,20180108BONDT2A004,,T2,A004,,80000,SEMI-ANNUAL,
20180108,20180108C906008511T3A004,C906008511,T3,A004,82000,,,
20180108,20180108C560457637T3A002,C560457637,T3,A002,59000,,,
20180108,20180108C859618923T3A014,C859618923,T3,A014,44000,,,
20180108,20180108C667933999T5A015,C667933999,T5,A015,49000,,,
20180108,20180108BONDT4A000,,T4,A000,,60000,SEMI-ANNUAL,
20180108,20180108C588718138T4A001,C588718138,T4,A001,13000,,,
20180108,20180108BONDT5A005,,T5,A005,,60000,ANNUAL,20300505
20180108,20180108C309653244T4A005,C309653244,T4,A005,98000,,,
20180108,20180108C667933999T5A004,C667933999,T5,A004,45000,,,
20180108,20180108BONDT1A006,,T1,A006,,40000,ANNUAL,
20180108,20180108C149922671T1A015,C149922671,T1,A015,63000,,,
20180108,20180108C441864024T1A006,C441864024,T1,A006,20000,,,
20180108,20180108C898246678T5A012,C898246678,T5,A012,81000,,,
20180108,20180108BONDT5A009,,T5,A009,,390000,,
20180108,20180108C936333253T4A008,C936333253,T4,A008,20000,,,
20180108,20180108C710231249T2A001,C710231249,T2,A001,65000,,,
20180108,20180108C192395511T3A012,C192395511,T3,A012,86000,,,
20180108,20180108BONDT3A012,,T3,A012,,30000,ANNUAL,
20180108,20180108C811348629T3A000,C811348629,T3,A000,88000,,,
20180108,20180108C242694825T3A014,C242694825,T3,A014,29000,,,
20180108,20180108C704813496T2A008,C704813496,T2,A008,61000,,,
20180108,20180108BONDT2A006,,T2,A006,,30000,SEMI-ANNUAL,
20180108,20180108C541596602T5A013,C541596602,T5,A013,38000,,,
20180108,20180108C936333253T2A004,C936333253,T2,A004,15000,,,
20180108,20180108C653124476T3A004,C653124476,T3,A004,99000,,,
20180108,20180108C850326527T3A001,C850326527,T3,A001,53000,,,
20180108,20180108BONDT2A003,,T2,A003,,940000,,
20180108,20180108C497714900T2A015,C497714900,T2,A015,84000,,,
20180108,20180108C541596602T3A008,C541596602,T3,A008,55000,,,
20180108,20180108BONDT4A002,,T4,A002,,0,SEMI-ANNUAL,
20180108,20180108BONDT5A012,,T5,A012,,80000,ANNUAL,
20180108,20180108BONDT4A005,,T4,A005,,40000,SEMI-ANNUAL,
20180108,20180108C956282871T5A012,C956282871,T5,A012,69000,,,
20180108,20180108C956282871T2A002,C956282871,T2,A002,26000,,,
20180108,20180108C402902400T5A002,C402902400,T5,A002,60000,,,
20180108,20180108C404954805T5A003,C404954805,T5,A003,77000,,,
20180108,20180108C335954952T2A001,C335954952,T2,A001,4000,,,
20180108,20180108C317648987T3A010,C317648987,T3,A010,28000,,,
20180108,20180108C432342063T4A001,C432342063,T4,A001,57000,,,
20180108,20180108C653124476T3A008,C653124476,T3,A008,4000,,,
20180108,20180108C900255546T1A012,C900255546,T1,A012,96000,,,
20180108,20180108C793685348T5A008,C793685348,T5,A008,8000,,,
20180108,20180108C288998471T3A014,C288998471,T3,A014,56000,,,
20180108,20180108BONDT1A008,,T1,A008,,0,SEMI-ANNUAL,20300505
20180108,20180108BONDT5A014,,T5,A014,,80000,ANNUAL,
20180108,20180108C780779706T2A003,C780779706,T2,A003,90000,,,
20180108,20180108C432342063T4A015,C432342063,T4,A015,77000,,,
20180108,20180108C627157732T4A006,C627157732,T4,A006,73000,,,
20180108,20180108C298891492T3A006,C298891492,T3,A006,26000,,,
20180108,20180108C317648987T2A009,C317648987,T2,A009,95000,,,
20180108,20180108C715608976T4A015,C715608976,T4,A015,58000,,,
20180108,20180108C501048147T2A007,C501048147,T2,A007,85000,,,
20180108,20180108C581066816T3A005,C581066816,T3,A005,98000,,,
20180108,20180108C936333253T4A001,C936333253,T4,A001,92000,,,
20180108,20180108C428352047T1A004,C428352047,T1,A004,59000,,,
20180108,20180108C690248719T2A001,C690248719,T2,A001,66000,,,
20180108,20180108C780779706T3A005,C780779706,T3,A005,83000,,,
20180108,20180108C528162455T4A012,C528162455,T4,A012,9000,,,
20180108,20180108C309653244T3A007,C309653244,T3,A007,3000,,,
20180108,20180108C811348629T4A014,C811348629,T4,A014,31000,,,
20180108,20180108C441864024T1A009,C441864024,T1,A009,45000,,,
20180108,20180108BONDT4A015,,T4,A015,,90000,SEMI-ANNUAL,
20180108,20180108C774787649T2A002,C774787649,T2,A002,28000,,,
20180108,20180108C417359878T4A009,C417359878,T4,A009,87000,,,
20180108,20180108C772969772T4A005,C772969772,T4,A005,79000,,,
20180108,20180108C780779706T1A004,C780779706,T1,A004,35000,,,
20180108,20180108C627157732T1A010,C627157732,T1,A010,15000,,,
20180108,20180108C772969772T5A010,C772969772,T5,A010,,,,
20180108,20180108BONDT3A008,,T3,A008,,20000,ANNUAL,
20180108,20180108C747097309T3A008,C747097309,T3,A008,57000,,,
20180108,20180108C386947041T5A003,C386947041,T5,A003,7000,,,
20180108,20180108C246045880T3A000,C246045880,T3,A000,86000,,,
20180108,20180108C956810865T1A003,C956810865,T1,A003,46000,,,
20180108,20180108C309653244T1A006,C309653244,T1,A006,63000,,,
20180108,20180108C735399065T1A015,C735399065,T1,A015,41000,,,
20180108,20180108C906008511T2A004,C906008511,T2,A004,35000,,,
20180108,20180108C900255546T3A001,C900255546,T3,A001,30000,,,
20180108,20180108C667933999T5A015,C667933999,T5,A015,55000,,,
20180108,20180108C291181338T2A001,C291181338,T2,A001,28000,,,
20180108,20180108C833889773T4A015,C833889773,T4,A015,8000,,,
20180108,20180108C402902400T2A012,C402902400,T2,A012,27000,,,
20180108,20180108C654238957T5A005,C654238957,T5,A005,77000,,,
20180108,20180108C780779706T5A014,C780779706,T5,A014,37000,,,
20180108,20180108C175210911T1A001,C175210911,T1,A001,89000,,,
20180108,20180108C298891492T5A004,C298891492,T5,A004,80000,,,
20180108,20180108C182368642T1A006,C182368642,T1,A006,14000,,,
20180108,20180108C823054248T5A004,C823054248,T5,A004,44000,,,
20180108,20180108C581066816T3A013,C581066816,T3,A013,,,,
20180108,20180108C850326527T3A002,C850326527,T3,A002,27000,,,
20180108,20180108C458497274T5A004,C458497274,T5,A004,39000,,,
20180108,20180108C850326527T4A001,C850326527,T4,A001,69000,,,
20180108,20180108BONDT5A015,,T5,A015,,390000,,
20180108,20180108C551763107T4A001,C551763107,T4,A001,57000,,,
20180108,20180108C667933999T5A005,C667933999,T5,A005,95000,,,
20180109,20180109C654238957T1A009,C654238957,T1,A009,91000,,,
20180109,20180109BONDT4A004,,T4,A004,,910000,,
20180109,20180109C216547584T2A010,C216547584,T2,A010,60000,,,
20180109,20180109C763405435T4A014,C763405435,T4,A014,62000,,,
20180109,20180109C404954805T1A010,C404954805,T1,A010,25000,,,
20180109,20180109BONDT3A005,,T3,A005,,880000,,
20180109,20180109C823054248T3A015,C823054248,T3,A015,73000,,,
20180109,20180109C956282871T5A010,C956282871,T5,A010,56000,,,
20180109,20180109C645474804T5A007,C645474804,T5,A007,8000,,,
20180109,20180109BONDT1A015,,T1,A015,,380000,,
20180109,20180109C735399065T3A010,C735399065,T3,A010,43000,,,
20180109,20180109C956810865T2A005,C956810865,T2,A005,23000,,,
20180109,20180109C811348629T3A009,C811348629,T3,A009,11000,,,
20180109,20180109C704813496T4A005,C704813496,T4,A005,11000,,,
20180109,20180109BONDT4A007,,T4,A007,,30000,SEMI-ANNUAL,
20180109,20180109BONDT2A003,,T2,A003,,760000,,
20180109,20180109C385264889T4A009,C385264889,T4,A009,71000,,,
20180109,20180109BONDT3A001,,T3,A001,,80000,ANNUAL,
20180109,20180109C378155229T5A011,C378155229,T5,A011,50000,,,
20180109,20180109C811250293T4A011,C811250293,T4,A011,38000,,,
20180109,20180109BONDT1A008,,T1,A008,,20000,ANNUAL,20180109
20180109,20180109BONDT4A010,,T4,A010,,70000,ANNUAL,20300506
20180109,20180109C270931603T4A005,C270931603,T4,A005,71000,,,
20180109,20180109C351197651T5A001,C351197651,T5,A001,48000,,,
20180109,20180109C906008511T5A006,C906008511,T5,A006,66000,,,
20180109,20180109C811348629T3A010,C811348629,T3,A010,26000,,,
20180109,20180109C404954805T5A006,C404954805,T5,A006,3000,,,
20180109,20180109C351197651T1A010,C351197651,T1,A010,21000,,,
20180109,20180109C168746412T4A011,C168746412,T4,A011,19000,,,
20180109,20180109C877349282T1A008,C877349282,T1,A008,64000,,,
